,,2021-02-13 17:32:30,Mambo vp
,,2022-02-17 14:06:40,Ili ije na quality yake
,,2022-02-17 14:07:14,https://wetransfer.com/upload
,,2022-02-17 14:07:30,Au niwekee hapo kisha nitumie link mm nita download
,,2022-02-17 16:08:29,Tayari kaka? Au nkuchek badae uko busy?
,,2022-02-17 16:13:13,Ahaaa
,,2022-02-17 17:20:00,Pow
,,2022-02-18 12:36:51,Mkuu
,,2022-02-18 12:50:06,Kwema
,,2022-02-18 12:50:14,Ebana nmesubr kinoma jna
,,2022-02-18 12:51:19,Angalia itakuwa haijafka
,,2022-02-23 16:39:26,Kaka niaje
,,2022-02-23 16:39:42,Ebana hamkuona sendo zangu nyeupe zile pale ndani
,,2022-02-24 00:34:28,Shukrani nmepata mkuu
,,2022-01-31 20:35:38,450
,,2022-02-25 02:10:13,Wow
,,2021-09-21 23:46:09,Jamaniiii
,,2022-01-20 23:34:49,ğŸ˜©
,,2022-01-28 22:34:14,Unataka kazi gan
,,2022-01-28 22:35:05,ğŸ¤£ğŸ¤£ğŸ¤£
,,2022-01-28 22:35:13,Umesha disqualify
,,2022-01-28 22:35:33,Hatutaki mtu wa namna hiyo anaefanya kazi ili apate pesa
,,2022-01-28 22:36:04,Coz mkipata pesa mnaanza kusumbua kazini
,,2022-01-28 22:36:50,Poleee
,,2022-03-01 00:03:27,Dah swali gumu sana
,,2022-03-01 00:03:49,We chunguza kisha Nambie untk nn
,,2022-03-01 01:12:50,I wish but muda ndo tatzo
,,2022-03-01 14:29:04,Mzee inakuaje
,,2022-03-01 14:29:07,Inauzwa hapa
,,2022-03-01 14:29:21,Nmechukua saa jana kwa ally ila ina iCloud yako bado
,,2022-03-01 14:30:14,Umetoka online mkuu
,,2022-03-01 14:33:08,Amna noma nipe passward
,,2022-03-01 14:33:39,Passcode
,,2022-03-01 14:34:04,Ok ngoja nireset kwanza
,,2022-03-01 14:34:09,Ntachek
,,2022-03-01 21:13:51,Mzee niaje
,,2022-03-01 21:14:00,Ebana nmemaliza kureset
,,2022-03-01 21:14:10,Vp charger ulileta?
,,2022-03-01 22:51:14,Atakuwa kasahau ngoja nimchek tena
,,2022-03-02 14:39:09,Confirm*eb1012a4-1899-4633-9c55-d96075d3ff2e*CALL*
,,2022-02-09 22:25:35,Niaje
,,2022-02-09 22:25:43,Sawa beo mm nko safii
,,2022-02-09 22:25:47,Nawasikiliza
,,2022-03-04 20:03:21,Sabca
,,2022-03-04 20:05:34,Send location
,,2022-03-04 20:10:57,Am here
,,2022-03-04 19:51:42,How much
,,2022-03-04 19:52:07,How much
,,2022-03-04 19:55:53,Best quality
,,2022-03-04 19:56:12,I canâ€™t have it now?
,,2022-03-04 19:57:46,Ok
,,2022-03-06 13:48:11,Broo
,,2022-03-07 01:55:22,Shukrani mkuu
,,2022-03-07 01:55:37,Natafuta free time nyingine nije hapo
,,2022-03-07 19:51:47,Hii ndo ile ile
,,2022-03-03 16:12:47,Niaje mzee
,,2022-03-03 17:01:39,Ali Seleman Dubai
,,2022-03-07 18:57:28,Uko wap mzee
,,2022-03-07 18:59:46,Ndo wap
,,2022-03-07 19:07:53,Wait mkuu naongea na jama wa hela hapa
,,2022-03-06 13:28:01,"Technologies:
,,2022-03-06 14:27:59, 2022-03-06 14:03:26: Â« Php laravel au Â»"
,,2022-03-06 14:29:30, 2022-03-06 14:27:35: (Audio)"
,,2022-03-07 02:08:09,Ni nmemuadd jamaa atakuchek
,,2022-03-07 02:08:20,Now sijampata online
,,2022-03-07 11:50:38,Yes
,,2022-03-07 11:56:44,Mzee download playstore
,,2022-03-07 11:56:54,Inaitwa inauzwa
,,2022-03-07 21:51:10,Enheee unasemaje
,,2022-03-08 12:00:37,You deleted this message
,,2022-03-08 12:01:28,Vinchache viko fixed kwenye hio list
,,2022-03-08 12:05:15,"Ukimaliza kulipa pay now page iwe replaced na done (figma)
,,2022-03-08 12:14:13,Some yes mkuu
,,2022-03-08 12:16:30,"Currently 
,,2022-03-08 12:16:37,Hizo ndo za haraka
,,2022-03-08 12:16:52,Ambazo nmeziona last update
,,2022-03-08 12:42:33, 2022-03-08 12:16:30: Â« Currently 
,,2022-03-08 12:48:49,Aisee palefu ngoja basi nijiangalie
,,2022-03-11 19:52:29,Hi
,,2022-03-11 19:52:39,Send me price list boss
,,2022-03-12 19:43:18,Mambo vp
,,2022-03-12 19:45:09, 2022-03-12 19:44:36: Â« Nilikuwa nakuulza kama sku2 Hz Unaeza kuwa na nafasi tukakucheki kushoot video ya dakika ... Â»"
,,2022-03-12 19:46:30,Pili project yetu haijakamilika
,,2022-03-12 19:57:51,Ok
,,2022-03-13 23:07:08,Sawa mzee
,,2022-02-09 19:12:10,Hi
,,2022-03-09 10:15:16, 2022-03-07 17:08:58: Â« Bro send me location I have always wanted to do this ğŸ˜ Â»"
,,2022-03-09 10:19:56,25 bullets its 260 dirham
,,2022-03-09 10:20:11,Same gun but they also have more expensive
,,2022-02-09 23:39:23,ğŸ˜…
,,2022-03-17 09:18:43,Joel
,,2021-05-26 23:04:36,Mambo vp
,,2022-03-17 16:11:09,Niaje
,,2022-03-17 16:11:24,Ebana sina price list mkuu
,,2022-03-17 16:11:40,Na saizi sipo dubai nko sehemu nyingine mpk next week
,,2022-03-18 11:22:42,ğŸ‘ğŸ¾ğŸ‘ğŸ¾
,,2022-02-15 10:07:04,Hi
,,2022-02-15 10:09:05,Ujambo cath
,,2022-02-15 13:33:38,Nko powa cjui wew
,,2022-02-15 13:33:45,Kitu gan iko
,,2022-02-15 13:42:53,Please remind me ni Cathy yupi sura sijakukumbuka seems like we knw each other
,,2022-02-15 13:45:34,Oohâ€¦ nmekumbuka but now nko nje ya nchi since January
,,2022-02-15 13:47:22,How can i in here madame
,,2022-02-15 13:51:19,Ni long process na makato makubwa plus ina take sometime pia sijawai tumia. Mm nasubriaga mpk awepo mtu wa kuja huku ndo nampa pesa
,,2022-02-15 14:00:51,Aisee hata sifahamu
,,2022-02-15 14:13:32, 2022-02-15 14:07:07: Â« Niunganishe n mtu wa huk Â»"
,,2022-02-15 14:13:37,Ni shingap
,,2022-02-15 14:18:52,Wiki hii mwngne huyu nmeshindwa
,,2022-02-15 14:19:34,Leo mwngne huyu hata sijamjibu
,,2022-02-15 14:19:57, 2022-02-15 14:19:31: Â« 200k Â»"
,,2022-02-15 14:21:24,Hata 100 sina sio kutuma tuu hata kuwanayoğŸ˜’
,,2022-03-18 11:05:31,Nipoo
,,2022-03-21 19:41:30,Ok bro i come
,,2022-03-21 22:11:06,Yes bro
,,2022-03-22 15:13:09,Hi
,,2022-03-22 15:13:23,SG350X 24P you have this
,,2022-03-22 15:14:45,Cisco switch
,,2022-03-22 15:21:27,Niaje
,,2022-03-22 15:24:20,Umenambia ni 1.5 mzee
,,2022-03-22 15:26:09,Mmmh
,,2022-03-22 15:26:28,Kutoka 2500 mpk 800?
,,2022-03-22 15:26:50,Muulize kanunua wapi niende
,,2022-03-22 15:27:34,Yes gepu ni kubwa sana la bei hata ingekuwa used vp coz io imetoka may 2020
,,2022-03-22 15:28:06,Huku mpya ni km 4M tsh
,,2022-03-22 15:28:12,Na ni adimu sana
,,2022-03-22 15:28:39, 2022-03-22 15:27:56: Â« Shida jamaa now anabana sana hakutaka mi nipate hii mishe ya kazi...sasa sijajua kama linipanga ... Â»"
,,2022-03-22 15:29:05,Nmezunguka kinoma mpka naona km nmepoteza muda wangu
,,2022-03-22 15:31:10,SG 350-28P   Hii je?
,,2022-03-22 15:31:32,Anataka ya X
,,2022-03-22 15:31:34,Okey
,,2022-03-22 15:32:09,Mm naweza kuhangaika kuzipata ila i need garantee ya advance coz nisije poteza muda alafu mambo yakawa tofauti
,,2022-03-22 15:32:33,Coz maduka mengi nmekuta wamefunga mpk next time tena
,,2022-03-22 15:34:18,Sijauliza coz sio husika
,,2022-03-22 15:38:31,Mm ukiniwekea 200K deposit alafu tukipata ndo utatuma full amount coz changamoto inakuwaga kutafuta tuu
,,2022-03-22 15:39:32,Ila muda niongezee kwasabu siku 3 hazitoshi kupata kwasababu hata sokoni hazipo so ni ngumu hata kuweka order wanasema subiri siku mbili tatu ndio wanijuze km naweza kupata
,,2022-03-22 15:43:13,Okey so ni stop nisubr majibu
,,2022-03-22 15:56:07,Sawa
,,2022-03-22 17:17:44,Mzee
,,2022-03-22 17:35:19,6015110 jina inauzwa
,,2022-03-22 17:37:22,Okey
,,2022-03-22 17:37:44,Mtafute
,,2022-03-22 17:37:55,Na subr hapa
,,2022-03-22 17:38:09,Sawa
,,2022-03-22 17:46:57,Mkuu
,,2022-03-22 17:47:03,Umekosa
,,2022-03-22 17:47:33,So
,,2022-03-22 17:47:48,Kenya kuna mpesa
,,2022-03-22 17:48:28,Wew huna hela kwenye cm mkuu
,,2022-03-22 17:49:48,Huna pesa kwenye tigopesa au mpesa au crdb
,,2022-03-22 17:53:47,Duh amna noma
,,2022-03-22 17:56:07, 2022-03-22 17:53:16: Â« Kaka we usiendelee kukaa sana...mi nitakutumia pesa 200K na halafu advance...utawapa kama watatu... Â»"
,,2022-03-27 00:05:55,Mmh
,,2021-03-27 16:34:46,Naam
,,2021-03-27 16:34:59,Ujambo
,,2021-03-27 16:36:19,Dan nipo sana wew umepotea
,,2021-03-29 01:24:51,Nlikuwa nasubr unichek
,,2021-04-25 11:00:11,ğŸ‘ğŸ¾ğŸ‘ğŸ¾
,,2021-04-25 14:16:08, 2021-04-25 12:07:36: Â« Usilale bhnaaaa Â»"
,,2021-04-26 09:59:43,Acha kabisaaa
,,2021-04-26 09:59:56,Ngoja tukimbie
,,2021-04-27 16:42:39,Usijari kabisa limeisha iloo
,,2021-09-18 20:20:02,ğŸ”¥
,,2021-11-19 17:48:10,ğŸ˜
,,2022-03-16 23:02:56,Bambina
,,2022-03-24 01:42:08,Ukokotooo
,,2022-03-24 01:44:03,ğŸ˜‚ğŸ˜‚
,,2022-03-24 01:44:15,Mbona umepndeza
,,2022-03-24 01:46:14,BadoooğŸ˜…ğŸ˜…ğŸ˜…
,,2022-03-24 01:46:34,Nmekumiss pia
,,2022-03-24 01:48:23,ğŸ˜…ğŸ˜…ğŸ˜… usijari
,,2022-03-24 01:51:11,Amnaa
,,2022-03-27 00:22:34,See u
,,2022-03-27 00:22:53, 2022-03-25 17:18:32: Â« Nruhusiwa kuolewa mke wa pili shekheğŸ˜‚ğŸ˜‚ Â»"
,,2022-03-28 16:03:03,ğŸ˜‚ğŸ˜‚ğŸ˜‚
,,2022-03-29 02:36:41,Nko bomba ni vp ww
,,2021-03-28 11:11:36,Boss
,,2021-03-28 11:11:59,Unakumbuka kadeni ketu ka ile flash? Elfu 50
,,2021-03-28 11:12:11,Boss nifanyie mpango wa kile kiasi nashida sana na pesağŸ˜“ğŸ˜“
,,2021-03-28 12:02:05,Mybe
,,2021-03-28 13:39:35,Aaah
,,2021-03-28 13:39:41,Nmejivuruga
,,2022-03-28 16:05:41,Over over tunahitaji msaada over
,,2022-03-31 03:38:37,ğŸ˜ğŸ‘ğŸ¾ğŸ‘ğŸ¾ğŸ¤²ğŸ¾
,,2022-03-31 03:38:42,Ahsante
,,2021-11-20 22:45:20,Powa
,,2021-11-25 14:24:20,Sawa
,,2021-11-26 20:03:29,Hata kesho sawa tuu
,,2021-11-28 11:42:26,Mambo vp
,,2021-11-28 11:42:30,Ulifanikiwa
,,2021-11-28 21:06:55,Nlilala rafikiyangu
,,2021-11-28 23:42:58,Ok
,,2021-11-28 23:43:08,Maelezo yepi
,,2021-11-29 16:11:47,Ok
,,2021-11-29 22:21:21,Taa
,,2021-11-29 22:21:26,Mauwa
,,2021-11-29 22:21:35,Pazia
,,2021-12-01 20:39:32,Sawa liz
,,2021-12-01 20:39:39,Vp zile za ngu
,,2021-12-02 23:37:36,I get it riz worry nah
,,2021-12-06 10:46:46,Liz mambo
,,2021-12-06 10:47:32,Ivi hawakukupa ki risiti pale wale jamaa
,,2021-12-07 23:09:15,We Bint
,,2021-12-07 23:11:08,Nakusikia
,,2021-12-07 23:12:24,Vpn washa
,,2021-12-08 13:16:45,Sawa mama
,,2021-12-12 21:10:36,Mpishi
,,2021-12-13 22:40:27,Aya
,,2021-12-24 06:37:16,Ok
,,2021-12-25 00:09:57,Pga huku
,,2021-12-25 00:10:03,Namba hii
,,2021-12-25 16:00:44,Now ndo naamka
,,2021-12-25 16:01:04,Call nw
,,2021-12-26 19:49:55,Mama
,,2021-12-26 19:49:58,Mambo
,,2021-12-26 19:50:22,Hey ukiamka ntakuomba unitumie tena zile karatasi za ile mizigo
,,2021-12-26 19:50:47,Cm yangu nmefuta wasap nmebadilisha cm
,,2021-12-26 19:51:09,Usiwaze anytime
,,2021-12-26 19:51:29,Mwambie io 6 nalipia mm
,,2022-01-02 17:45:49,Shukrani
,,2022-01-20 23:52:09,ğŸ¤£
,,2022-01-30 22:50:57,Mko room ipi
,,2022-01-30 22:51:34,Namba
,,2022-01-30 22:51:49,Ooh
,,2022-01-30 22:52:00,Nmeingia kwawatu kumbee
,,2022-01-30 22:53:10,201
,,2022-01-30 22:53:15,Nko nje hpa
,,2022-01-31 00:19:06,Nkuletee nn
,,2022-01-31 00:54:19,Misosi yote
,,2022-01-31 00:58:59,Hio tuagize mac kfc tuu
,,2022-01-31 00:59:13,Nmukula mayai ni mabaya
,,2022-01-31 00:59:54,Agiza mm nakuja
,,2022-01-31 02:31:53,Nakuja
,,2022-01-31 14:00:39,Dah nmejisahau nmetoka nao ngoja nigeuze
,,2022-01-31 14:00:59,Yes
,,2022-01-31 14:15:42,Nko DragonMart
,,2022-01-31 14:16:33,No ni mbali kidogo
,,2022-01-31 14:17:49,Ni mbali mama
,,2022-01-31 14:18:36,Mm natoka hapa saizi
,,2022-01-31 14:19:34,30
,,2022-01-31 14:19:51,Kuja ni km 45 dirham
,,2022-01-31 14:44:46,Niko na tax hapa
,,2022-01-31 15:54:19,Nko hapa
,,2022-01-31 21:10:21,Nmetoka
,,2022-01-31 21:10:30,Nakuja
,,2022-02-01 11:46:50,Okey sawa
,,2022-02-01 11:46:53,Mi nipoo
,,2022-02-01 14:36:02,Ni mbali sana
,,2022-02-01 14:57:32,So hupandi?
,,2022-03-07 17:50:07,ğŸ˜…
,,2022-03-09 01:05:59,Hey kabla siku haijaisha nikuwish happy womans day mama
,,2022-03-09 17:31:04,ğŸ‘ğŸ¾
,,2022-03-31 05:34:27,ğŸ¹
,,2022-04-02 17:24:29,ç°åœ¨æˆ‘è¦å»æŸä¸ªåœ°æ–¹æˆ‘ä¸‹æ¬¡è¿˜ä¼šå›æ¥
,,2022-04-02 13:17:17,Niaje
,,2022-04-02 13:17:26,Mzma
,,2022-04-02 13:17:37,Sorry nlilala
,,2022-04-02 15:08:00,Nambie
,,2022-04-02 15:11:15,N who is this
,,2022-04-02 15:39:46,??
,,2022-04-02 15:41:00,Umetoa namb yngu wapi coz namba ngeni
,,2022-04-02 15:41:20,Agness yupi?
,,2022-04-02 20:36:14,Ok
,,2022-03-19 13:14:49,Kijana inakuaje
,,2022-03-19 13:25:17,Kwema
,,2022-03-19 13:25:43,Oya kuna mzigo wangu uko sima hotel pale nataka uondoke imekaaje hpo
,,2022-03-19 16:17:00,4
,,2022-03-21 19:34:36,Oi
,,2022-03-21 19:34:47,Ulifanikiwa kuchukua mizigo mzee
,,2022-03-22 14:03:15,Kijana
,,2022-03-22 14:03:58,Powa tuu
,,2022-03-22 14:04:06, 2022-03-21 19:34:47: Â« Ulifanikiwa kuchukua mizigo mzee Â»"
,,2022-03-22 14:04:59,Meli si imesha ondoka sasa
,,2022-03-22 14:29:43,Oi
,,2022-03-22 14:30:37,Tajiri ungenambia huwezi ungekuwa umenisaidia sana coz ngetafuta mtu mwngne ambae angeufata chap
,,2022-04-02 23:34:23,Mzee nnamzgo mngne pale sima hotel
,,2022-04-03 15:19:26,Sawa
,,2022-04-03 22:18:51,Broo
,,2022-04-03 22:19:02,Send here the photos
,,2022-03-29 02:36:58,Ujambo
,,2022-03-29 02:37:17,Nmeonatext zako
,,2022-03-29 09:58:07,Salama mbeya vp
,,2022-03-30 01:09:15, 2022-03-29 17:08:27: Â« Sipo mbeya kaka nipo dar Â»"
,,2022-03-30 01:09:21, 2022-03-29 17:08:28: Â« Kaka nataka simu Â»"
,,2022-03-30 01:09:46,Mimi nipo dubai tokea mwez wa 1
,,2022-03-30 13:10:39,Sawa
,,2022-03-30 13:14:59,Mwez ujao
,,2022-03-30 13:20:01,Wa nne mwshon
,,2022-03-30 14:24:43,Yes
,,2022-03-30 14:56:42,Infinix huwa siuzagi
,,2022-03-30 14:56:54,Kabisa na tecno
,,2022-03-30 16:42:56,Ungewapigia shop ile namba uwaulize zimebaki simu zipi pale
,,2022-03-30 16:44:32,Huku mm nauza simu kubwa tuu kuanzia laki 5 kuenda juu
,,2022-03-30 16:44:40,Izi ndogo siuzagi
,,2022-03-30 16:45:16,Sio nauza bei nauza simu kubwa
,,2022-03-30 16:56:18,Siuz tecno
,,2022-03-30 17:04:31,Dar unaishi kwa nani?
,,2022-03-30 17:06:14,Unafnya kazi?
,,2022-03-30 17:07:48,Umekuja dar kuajili hio au?
,,2022-04-05 20:44:57,Hi
,,2021-12-13 22:28:37,Abee kubwa
,,2022-02-14 20:47:34,Happy valentines
,,2022-03-22 12:21:12,ğŸ™„
,,2022-04-07 23:04:38,ğŸ™„
,,2022-04-07 23:05:01,ğŸ™„
,,2021-04-30 03:06:57,Kechenipatini
,,2021-04-30 03:07:33,Ntumie nikupe bichwa kijana
,,2021-04-30 03:08:43, 2021-04-30 03:08:37: Â« Juma mosi usikosee Â»"
,,2021-05-01 01:34:38,Nakbuka kaka
,,2021-08-25 10:05:19,ğŸ˜…ğŸ˜…
,,2022-01-07 11:57:46,Naam
,,2022-01-29 18:17:34,Heeeh
,,2022-03-27 00:21:34,Tajiri
,,2022-04-08 02:51:54,Ijee
,,2022-04-08 09:46:36,Okey
,,2022-04-08 10:28:43,Who r u?
,,2022-04-08 10:29:44,And why me
,,2022-04-10 02:53:41,Naam
,,2022-04-10 02:53:50,Nambie
,,2022-04-10 02:54:24,Okey
,,2022-04-10 02:54:58,Powaa
,,2022-03-27 07:32:41,Hi
,,2022-03-27 07:32:57,Nmekupta
,,2022-03-27 07:33:02,Nan nsave
,,2022-02-08 21:31:23,Shikamoo mjomba
,,2022-02-08 21:33:38,"Aaah ivo viti ni viti tuu vilikuwa pale ofisini so nimewapa tuu ila haikuwa kuajili ya nyumbani
,,2022-02-08 21:34:43,Kingene nikifanya ivo itaonekana km nasapoti wao kuishi kwenye nyumba ya kupanga hivyo watajisahau na kuishi maisha kama wapo kwao.
,,2022-02-08 21:37:24,"Niko nawawazia kuwatafutia sehemu ya kukaa ila nakuomba usiwaambie wasije waka relax na wao waache kutafuta
